Index,-30,-20,-10,0,10,20,frequency (Hz)
1450,-148.117462158203,-140.126083374023,-117.927261352539,-116.411056518555,-98.7228164672852,-95.5620498657227,9062.59375
1451,-148.12419128418,-140.130905151367,-117.935234069824,-116.413108825684,-98.7306137084961,-95.5684051513672,9068.843125
1452,-148.131103515625,-140.13591003418,-117.943374633789,-116.41535949707,-98.7385864257812,-95.574951171875,9075.092499999999
1453,-148.138229370117,-140.141098022461,-117.951713562012,-116.417808532715,-98.7467422485352,-95.5816650390625,9081.341875
1454,-148.145538330078,-140.146469116211,-117.960227966309,-116.420448303223,-98.7550506591797,-95.5885696411133,9087.59125
1455,-148.153060913086,-140.15202331543,-117.968933105469,-116.423294067383,-98.7635498046875,-95.5956649780274,9093.840624999999
1456,-148.160797119141,-140.157745361328,-117.977836608887,-116.426338195801,-98.7722244262695,-95.6029357910156,9100.09
1457,-148.167297363281,-140.162246704102,-117.985504150391,-116.428161621094,-98.7796630859375,-95.609001159668,9106.339375
1458,-148.174026489258,-140.166931152344,-117.993385314941,-116.430198669434,-98.7872848510742,-95.6152420043945,9112.588749999999
1459,-148.180953979492,-140.171829223633,-118.00146484375,-116.432456970215,-98.7951049804688,-95.621696472168,9118.838125
1460,-148.188095092773,-140.176895141602,-118.009750366211,-116.434913635254,-98.8031234741211,-95.6283340454102,9125.0875
1461,-148.195434570313,-140.182174682617,-118.01823425293,-116.437591552734,-98.8113327026367,-95.6351928710938,9131.336874999999
1462,-148.202987670898,-140.187637329102,-118.026916503906,-116.440483093262,-98.8197250366211,-95.6422271728516,9137.58625
1463,-148.210754394531,-140.193298339844,-118.035797119141,-116.443588256836,-98.8283157348633,-95.6494750976563,9143.835625
1464,-148.218719482422,-140.199157714844,-118.044891357422,-116.446891784668,-98.8371047973633,-95.6569213867188,9150.085
1465,-148.225326538086,-140.203659057617,-118.052642822266,-116.448883056641,-98.8445205688477,-95.6630172729492,9156.334375
1466,-148.232147216797,-140.208374023437,-118.060623168945,-116.45108795166,-98.8521728515625,-95.6693344116211,9162.58375
1467,-148.239196777344,-140.213287353516,-118.068801879883,-116.453521728516,-98.8600158691406,-95.6758575439453,9168.833125
1468,-148.246444702148,-140.218414306641,-118.077209472656,-116.456184387207,-98.8680725097656,-95.6825866699219,9175.0825
1469,-148.25390625,-140.223754882812,-118.085830688477,-116.459075927734,-98.8763427734375,-95.6895446777344,9181.331875
1470,-148.261581420898,-140.229293823242,-118.094696044922,-116.462203979492,-98.8848190307617,-95.6967086791992,9187.58125
1471,-148.269454956055,-140.235046386719,-118.103744506836,-116.465553283691,-98.8935012817383,-95.7040939331055,9193.830624999999
1472,-148.277526855469,-140.240997314453,-118.113037109375,-116.469123840332,-98.9023971557617,-95.7116851806641,9200.08
1473,-148.284103393555,-140.245452880859,-118.120834350586,-116.471237182617,-98.9098052978516,-95.7177886962891,9206.329375
1474,-148.290893554687,-140.250137329102,-118.128875732422,-116.473579406738,-98.9174423217773,-95.72412109375,9212.578749999999
1475,-148.297882080078,-140.25505065918,-118.137161254883,-116.476173400879,-98.92529296875,-95.7306900024414,9218.828125
1476,-148.305084228516,-140.260192871094,-118.145660400391,-116.479011535645,-98.9333877563477,-95.7374877929688,9225.0775
1477,-148.312484741211,-140.265548706055,-118.154434204102,-116.48210144043,-98.9417037963867,-95.744514465332,9231.326874999999
1478,-148.320083618164,-140.271118164063,-118.16340637207,-116.48543548584,-98.9502563476563,-95.7517852783203,9237.57625
1479,-148.327880859375,-140.276931762695,-118.172637939453,-116.489013671875,-98.9590301513672,-95.7592697143555,9243.825625
1480,-148.335876464844,-140.282958984375,-118.182098388672,-116.492828369141,-98.9680480957031,-95.7669830322266,9250.074999999999
1481,-148.342193603516,-140.287353515625,-118.189926147461,-116.49503326416,-98.9754104614258,-95.7730712890625,9256.324375
1482,-148.348709106445,-140.291961669922,-118.198013305664,-116.497489929199,-98.983024597168,-95.7793960571289,9262.57375
1483,-148.355407714844,-140.296829223633,-118.206359863281,-116.500213623047,-98.9908752441406,-95.7859802246094,9268.823124999999
1484,-148.362319946289,-140.301940917969,-118.214950561523,-116.503196716309,-98.9989852905273,-95.7928085327148,9275.0725
1485,-148.369415283203,-140.307266235352,-118.223815917969,-116.506446838379,-99.0073471069336,-95.7998886108398,9281.321875
1486,-148.376693725586,-140.312866210937,-118.232925415039,-116.509971618652,-99.0159530639648,-95.8072204589844,9287.571249999999
1487,-148.384140014648,-140.318695068359,-118.242279052734,-116.513748168945,-99.0248107910156,-95.8147888183594,9293.820625
1488,-148.391754150391,-140.324752807617,-118.251907348633,-116.517791748047,-99.0339202880859,-95.822624206543,9300.07
1489,-148.397476196289,-140.328994750977,-118.259735107422,-116.52001953125,-99.0412063598633,-95.8286285400391,9306.319375
1490,-148.403366088867,-140.33349609375,-118.267807006836,-116.52254486084,-99.0487670898437,-95.8348999023438,9312.56875
1491,-148.409423828125,-140.338256835938,-118.276168823242,-116.525344848633,-99.0565872192383,-95.8414535522461,9318.818125
1492,-148.415664672852,-140.343276977539,-118.284820556641,-116.528434753418,-99.0646820068359,-95.8482666015625,9325.0675
1493,-148.422058105469,-140.348556518555,-118.293731689453,-116.531814575195,-99.0730514526367,-95.855354309082,9331.316874999999
1494,-148.428588867188,-140.354095458984,-118.302932739258,-116.535461425781,-99.0816879272461,-95.8627090454102,9337.56625
1495,-148.435256958008,-140.359909057617,-118.312408447266,-116.539405822754,-99.0905990600586,-95.8703384399414,9343.815625
1496,-148.44206237793,-140.365951538086,-118.322143554688,-116.543632507324,-99.0997772216797,-95.8782272338867,9350.064999999999
1497,-148.446716308594,-140.370010375977,-118.32991027832,-116.545867919922,-99.1069488525391,-95.8841247558594,9356.314375
1498,-148.45149230957,-140.37434387207,-118.337951660156,-116.548408508301,-99.1144180297852,-95.8903198242188,9362.56375
1499,-148.456405639648,-140.378952026367,-118.346298217773,-116.551246643066,-99.1221771240234,-95.8967971801758,9368.813124999999
1500,-148.461410522461,-140.383850097656,-118.354965209961,-116.554397583008,-99.130241394043,-95.9035720825195,9375.0625
1501,-148.466537475586,-140.389022827148,-118.363906860352,-116.557846069336,-99.1385879516602,-95.9106292724609,9381.311875
1502,-148.471740722656,-140.394485473633,-118.373153686523,-116.561599731445,-99.1472244262695,-95.9179840087891,9387.561249999999
1503,-148.477005004883,-140.40022277832,-118.382690429688,-116.56566619873,-99.1561431884766,-95.9256286621094,9393.810625
1504,-148.482345581055,-140.406234741211,-118.392517089844,-116.570014953613,-99.1653671264648,-95.9335632324219,9400.06
1505,-148.485214233398,-140.410018920898,-118.400161743164,-116.572174072266,-99.1723709106445,-95.9392852783203,9406.309374999999
1506,-148.488143920898,-140.414123535156,-118.408111572266,-116.574668884277,-99.1797103881836,-95.9453353881836,9412.55875
1507,-148.491119384766,-140.418533325195,-118.416397094727,-116.577484130859,-99.1873474121094,-95.9516830444336,9418.808125
1508,-148.494110107422,-140.423248291016,-118.425003051758,-116.580627441406,-99.1953048706055,-95.9583587646484,9425.057499999999
1509,-148.497100830078,-140.428253173828,-118.43391418457,-116.584083557129,-99.2035751342773,-95.9653396606445,9431.306875
1510,-148.500076293945,-140.433563232422,-118.443145751953,-116.587875366211,-99.2121505737305,-95.9726409912109,9437.55625
1511,-148.503036499023,-140.439178466797,-118.452713012695,-116.591987609863,-99.2210464477539,-95.9802551269531,9443.805624999999
1512,-148.505935668945,-140.445083618164,-118.462585449219,-116.596420288086,-99.2302627563477,-95.9881820678711,9450.055
1513,-148.50602722168,-140.44856262207,-118.470031738281,-116.598442077637,-99.2370376586914,-95.9936904907227,9456.304375
1514,-148.506042480469,-140.452362060547,-118.477828979492,-116.600791931152,-99.2441558837891,-95.9995269775391,9462.55375
1515,-148.505981445312,-140.456481933594,-118.485977172852,-116.603500366211,-99.2516098022461,-96.0056991577148,9468.803125
1516,-148.505798339844,-140.4609375,-118.494445800781,-116.606559753418,-99.259407043457,-96.0122222900391,9475.0525
1517,-148.505477905273,-140.465713500977,-118.503280639648,-116.609954833984,-99.2675247192383,-96.0190811157227,9481.301875
1518,-148.505004882813,-140.470825195313,-118.512451171875,-116.613700866699,-99.2759857177734,-96.0262680053711,9487.551249999999
1519,-148.504348754883,-140.476257324219,-118.521957397461,-116.617774963379,-99.284782409668,-96.0337905883789,9493.800625
1520,-148.503463745117,-140.481994628906,-118.531799316406,-116.622200012207,-99.2938995361328,-96.0416564941406,9500.05
1521,-148.499328613281,-140.485046386719,-118.538955688477,-116.623954772949,-99.3003540039063,-96.0468444824219,9506.299374999999
1522,-148.49494934082,-140.488464355469,-118.546493530273,-116.626068115234,-99.3071517944336,-96.0523910522461,9512.54875
1523,-148.490310668945,-140.492218017578,-118.554397583008,-116.628547668457,-99.3143157958984,-96.0583114624023,9518.798125
1524,-148.485366821289,-140.496322631836,-118.56266784668,-116.631393432617,-99.3218383789063,-96.0645904541016,9525.047499999999
1525,-148.480072021484,-140.500778198242,-118.5712890625,-116.634613037109,-99.329719543457,-96.0712280273437,9531.296875
1526,-148.474426269531,-140.505584716797,-118.580291748047,-116.638198852539,-99.3379516601563,-96.0782318115234,9537.54625
1527,-148.468383789062,-140.5107421875,-118.58967590332,-116.642143249512,-99.346549987793,-96.0856018066406,9543.795624999999
1528,-148.4619140625,-140.516250610352,-118.599395751953,-116.646453857422,-99.3554992675781,-96.0933227539063,9550.045
1529,-148.45166015625,-140.518798828125,-118.606185913086,-116.647804260254,-99.3614883422852,-96.0981063842773,9556.294375
1530,-148.440933227539,-140.521728515625,-118.613357543945,-116.649566650391,-99.3678665161133,-96.1032867431641,9562.543749999999
1531,-148.429702758789,-140.525024414063,-118.62092590332,-116.651702880859,-99.374626159668,-96.1088562011719,9568.793125
1532,-148.417907714844,-140.528701782227,-118.628890991211,-116.654228210449,-99.3817749023438,-96.1148071289063,9575.0425
1533,-148.405532836914,-140.532745361328,-118.637237548828,-116.657135009766,-99.389289855957,-96.1211471557617,9581.291874999999
1534,-148.392532348633,-140.537155151367,-118.645965576172,-116.660423278809,-99.3971786499024,-96.1278762817383,9587.54125
1535,-148.378845214844,-140.541946411133,-118.65510559082,-116.664093017578,-99.4054489135742,-96.1349945068359,9593.790625
1536,-148.364456176758,-140.547119140625,-118.664611816406,-116.668128967285,-99.4141006469727,-96.1424942016602,9600.039999999999
1537,-148.345703125,-140.549026489258,-118.670867919922,-116.668937683105,-99.4194793701172,-96.1467514038086,9606.289375
1538,-148.326171875,-140.551330566406,-118.677551269531,-116.670143127441,-99.4252853393555,-96.1514282226563,9612.53875
1539,-148.305847167969,-140.554046630859,-118.684646606445,-116.671752929687,-99.4314727783203,-96.1565170288086,9618.788125
1540,-148.28466796875,-140.557144165039,-118.692153930664,-116.673767089844,-99.4380645751953,-96.1620254516602,9625.0375
1541,-148.262603759766,-140.560668945312,-118.700088500977,-116.67618560791,-99.4450531005859,-96.1679382324219,9631.286875
1542,-148.239608764648,-140.564575195313,-118.708435058594,-116.679008483887,-99.4524383544922,-96.1742782592773,9637.53625
1543,-148.215637207031,-140.568878173828,-118.717163085938,-116.682220458984,-99.4602279663086,-96.181022644043,9643.785624999999
1544,-148.190643310547,-140.573577880859,-118.726348876953,-116.685836791992,-99.4684143066406,-96.1881866455078,9650.035
1545,-148.160629272461,-140.574722290039,-118.73193359375,-116.685874938965,-99.4730072021484,-96.191780090332,9656.284375
1546,-148.129531860352,-140.576278686523,-118.73796081543,-116.686332702637,-99.47802734375,-96.1958084106445,9662.533749999999
1547,-148.097320556641,-140.578247070312,-118.74446105957,-116.687202453613,-99.4834671020508,-96.2002868652344,9668.783125
1548,-148.06396484375,-140.580657958984,-118.751373291016,-116.688507080078,-99.4893264770508,-96.2052001953125,9675.0325
1549,-148.029403686523,-140.583480834961,-118.758712768555,-116.690223693848,-99.4955978393555,-96.210563659668,9681.281874999999
1550,-147.993606567383,-140.58674621582,-118.766510009766,-116.692359924316,-99.5022888183594,-96.2163543701172,9687.53125
1551,-147.956527709961,-140.590408325195,-118.774719238281,-116.694885253906,-99.5093765258789,-96.2225799560547,9693.780625
1552,-147.91813659668,-140.594497680664,-118.78337097168,-116.697830200195,-99.5168762207031,-96.2292251586914,9700.029999999999
1553,-147.8740234375,-140.594650268555,-118.7880859375,-116.696815490723,-99.5204238891602,-96.2319564819336,9706.279375
1554,-147.828582763672,-140.595245361328,-118.793273925781,-116.696243286133,-99.5244140625,-96.2351608276367,9712.52875
1555,-147.78173828125,-140.596282958984,-118.798919677734,-116.696113586426,-99.5288391113281,-96.2388229370117,9718.778124999999
1556,-147.733489990234,-140.597793579102,-118.805038452148,-116.696403503418,-99.5336990356445,-96.2429504394531,9725.0275
1557,-147.683792114258,-140.599746704102,-118.811614990234,-116.697128295898,-99.5389938354492,-96.2475433349609,9731.276875
1558,-147.632629394531,-140.602142333984,-118.818649291992,-116.698287963867,-99.5447082519531,-96.2525939941406,9737.526249999999
1559,-147.579956054688,-140.604995727539,-118.826141357422,-116.699859619141,-99.5508651733398,-96.2581176757813,9743.775625
1560,-147.525772094727,-140.608276367188,-118.834106445313,-116.701858520508,-99.5574417114258,-96.2640991210937,9750.025
1561,-147.465270996094,-140.607238769531,-118.837753295898,-116.699508666992,-99.5596694946289,-96.2657699584961,9756.274374999999
1562,-147.403244018555,-140.606674194336,-118.841873168945,-116.697601318359,-99.5623474121094,-96.2679138183594,9762.52375
1563,-147.33967590332,-140.606597900391,-118.84651184082,-116.696128845215,-99.5654830932617,-96.2705688476563,9768.773125
1564,-147.274536132812,-140.606979370117,-118.851608276367,-116.695106506348,-99.5690689086914,-96.2736892700195,9775.0225
1565,-147.20783996582,-140.607833862305,-118.857192993164,-116.694511413574,-99.5730819702148,-96.2773056030273,9781.271875
1566,-147.139572143555,-140.609161376953,-118.863265991211,-116.694358825684,-99.5775527954102,-96.2814102172852,9787.52125
1567,-147.069717407227,-140.610946655273,-118.869812011719,-116.694625854492,-99.5824432373047,-96.2859878540039,9793.770625
1568,-146.998291015625,-140.613220214844,-118.876861572266,-116.695327758789,-99.5877838134766,-96.2910385131836,9800.019999999999
1569,-146.920059204102,-140.610702514648,-118.879150390625,-116.691215515137,-99.5883255004883,-96.2913513183594,9806.269375
1570,-146.840301513672,-140.608688354492,-118.881927490234,-116.687553405762,-99.5893249511719,-96.2921752929688,9812.51875
1571,-146.758987426758,-140.607177734375,-118.88525390625,-116.68433380127,-99.5907821655273,-96.2935104370117,9818.768124999999
1572,-146.676177978516,-140.606155395508,-118.889068603516,-116.681564331055,-99.5927124023438,-96.2953491210938,9825.0175
1573,-146.591857910156,-140.605621337891,-118.89338684082,-116.679244995117,-99.5950775146484,-96.2976989746094,9831.266875
